MonitoringLocationID,MonitoringLocationName,Date,Characteristic,Value,Unit,Latitude,Longitude,Year
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2021-09-22,Manganese,0.25,mg/L,39.3758,-95.9183,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-09-21,Bromide,0.05,mg/L,38.43461,-96.54928,2021
EPA_R7_WQX-RSTIP08,Diamond Creek,2021-05-05,Simazine,0.05,ug/L,38.486057,-96.691025,2021
EPA_R7_WQX-RSTIP04,Saline River,2021-05-04,Thallium,50.0,ug/L,38.877043,-97.52317,2021
KICKAPOO07-DH.2019.WQ 09,DH.2019.WQ 09 Squaw150th,2021-11-22,Total Coliform,1483.0,MPN/100mL,39.72529,-95.66852,2021
EPA_R7_WQX-RSTIP08,Diamond Creek,2021-05-18,Endrin,0.02,ug/L,38.486057,-96.691025,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-04,Arsenic,25.0,ug/L,38.10035,-98.509398,2021
EPA_R7_WQX-RSTIP09,Doyle Creek,2021-05-05,Carbamazepine,0.1,ug/L,38.163689,-97.097927,2021
NARS_WQX-NWC_KS-10102,NWC_KS-10102,2021-07-09,Nitrate + Nitrite,0.991,mg/L,38.07983,-98.06508,2021
EPA_R7_WQX-RSTIP02,Sevenmile Creek,2021-05-17,Benzo[a]pyrene,0.2,ug/L,39.149088,-96.718446,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-17,"2-[4-(1,1,3,3-Tetramethylbutyl)phenoxy]ethanol",0.02,ug/L,38.10035,-98.509398,2021
EPA_R7_WQX-RSTIP08,Diamond Creek,2021-05-05,Nitrate,0.02,mg/L,38.486057,-96.691025,2021
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2021-09-01,Escherichia coli,921.0,MPN/100mL,39.992569,-97.931967,2021
EPA_R7_WQX-RSTIP10,Little Arkansas River,2021-09-21,Copper,5.0,ug/L,37.722646,-97.358462,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-04,"Benzeneacetic acid, .alpha.-methyl-4-(2-methylpropyl)-",0.1,ug/L,38.10035,-98.509398,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-04,Atrazine,0.062,ug/L,38.10035,-98.509398,2021
EPA_R7_WQX-RSTIP04,Saline River,2021-05-04,Dibutyl phthalate,0.1,ug/L,38.877043,-97.52317,2021
EPA_R7_WQX-RSTIP04,Saline River,2021-05-04,Propazine,0.05,ug/L,38.877043,-97.52317,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-05,Nitrite,0.0187,mg/L,38.43461,-96.54928,2021
KICKAPOO07-DH.2019.WQ 12,DH.2019.WQ 12 Falconsouth,2021-11-22,Escherichia coli,581.0,MPN/100mL,39.67315,-95.67643,2021
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2021-09-22,Kjeldahl nitrogen,0.31,mg/L,39.2658,-95.8864,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-18,Chrysene,0.02,ug/L,38.43461,-96.54928,2021
EPA_R7_WQX-RSTIP03,Fancy Creek,2021-05-04,Trifluralin,0.1,ug/L,39.472247,-96.832223,2021
EPA_R7_WQX-RSTIP09,Doyle Creek,2021-05-18,Acetaminophen,0.1,ug/L,38.163689,-97.097927,2021
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2021-05-03,Nitrate + Nitrite,0.653,mg/L,39.980149,-97.003893,2021
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2021-08-31,Sulfate,67.0,mg/L,39.2658,-95.8864,2021
EPA_R7_WQX-RSTIP04,Saline River,2021-05-04,"1,2-Dibromo-3-chloropropane",0.1,ug/L,38.877043,-97.52317,2021
EPA_R7_WQX-RSTIP09,Doyle Creek,2021-05-18,Zinc,25.0,ug/L,38.163689,-97.097927,2021
EPA_R7_WQX-RSTIP04,Saline River,2021-05-04,Propazine,0.1,ug/L,38.877043,-97.52317,2021
NARS_WQX-NWC_KS-10139,NWC_KS-10139,2021-07-11,Turbidity,9.63,NTU,37.014863,-99.463072,2021
EPA_R7_WQX-RSTIP03,Fancy Creek,2021-09-21,Hardness,459.0,mg/L,39.472247,-96.832223,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-05,Calcium,76.6,mg/L,38.43461,-96.54928,2021
PRAIRIEBAND-LSCO3,Little Soldier Creek #3,2021-09-09,Nickel,5.1,ug/L,39.3225,-95.7758,2021
EPA_R7_WQX-RSTIP03,Fancy Creek,2021-05-17,Silver,25.0,ug/L,39.472247,-96.832223,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-09-22,Bromide,0.05,mg/L,38.10035,-98.509398,2021
EPA_R7_WQX-RSTIP08,Diamond Creek,2021-05-18,Nitrate,0.154,mg/L,38.486057,-96.691025,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-04,Aluminum,50.0,ug/L,38.10035,-98.509398,2021
EPA_R7_WQX-RSTIP09,Doyle Creek,2021-05-05,.alpha.-Hexachlorocyclohexane,0.1,ug/L,38.163689,-97.097927,2021
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2021-09-28,Alkalinity,230.0,mg/L,39.2658,-95.8864,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-05,Selenium,50.0,ug/L,38.43461,-96.54928,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-17,Acenaphthene,0.4,ug/L,38.10035,-98.509398,2021
EPA_R7_WQX-RSTIP04,Saline River,2021-05-04,Endrin,0.1,ug/L,38.877043,-97.52317,2021
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2021-10-05,Uranium,2.7,ug/L,39.2658,-95.8864,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-18,Arsenic,25.0,ug/L,38.43461,-96.54928,2021
EPA_R7_WQX-RSTIP02,Sevenmile Creek,2021-09-21,Orthophosphate,0.05,mg/L,39.149088,-96.718446,2021
EPA_R7_WQX-RSTIP10,Little Arkansas River,2021-05-05,Fluorene,0.1,ug/L,37.722646,-97.358462,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-09-21,Arsenic,25.0,ug/L,38.43461,-96.54928,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-09-22,Nitrite,0.01,mg/L,38.10035,-98.509398,2021
EPA_R7_WQX-RSTIP02,Sevenmile Creek,2021-05-17,Pentachlorophenol,0.05,ug/L,39.149088,-96.718446,2021
EPA_R7_WQX-RSTIP10,Little Arkansas River,2021-05-05,Potassium,5.39,mg/L,37.722646,-97.358462,2021
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2021-10-13,Turbidity,17.0,NTU,39.2658,-95.8864,2021
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2021-08-26,Magnesium,23.0,mg/L,39.3758,-95.9183,2021
11NPSWRD_WQX-HTLN_TAPR_MID01,TAPR Middle Site 01,2021-09-07,pH,0.00515,,38.438094,-96.557908,2021
EPA_R7_WQX-RSTIP02,Sevenmile Creek,2021-05-17,Fipronil Desulfinyl,0.05,ug/L,39.149088,-96.718446,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-04,Hexachlorocyclopentadiene,0.1,ug/L,38.10035,-98.509398,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-18,Alachlor ESA,0.1,ug/L,38.43461,-96.54928,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-04,Aluminum,1110.0,ug/L,38.10035,-98.509398,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-18,.delta.-Hexachlorocyclohexane,0.02,ug/L,38.43461,-96.54928,2021
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2021-01-12,"Total Phosphorus, mixed forms",0.136,mg/L,39.992569,-97.931967,2021
EPA_R7_WQX-RSTIP03,Fancy Creek,2021-05-04,Coprosterol,5.0,ug/L,39.472247,-96.832223,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-04,Manganese,13.0,ug/L,38.10035,-98.509398,2021
NARS_WQX-NWC_KS-10143,NWC_KS-10143,2021-07-16,pH,7.92,,37.787233,-95.967877,2021
EPA_R7_WQX-RSTIP02,Sevenmile Creek,2021-05-17,Benzo[k]fluoranthene,0.2,ug/L,39.149088,-96.718446,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-17,Caffeine,0.1,ug/L,38.10035,-98.509398,2021
EPA_R7_WQX-RSTIP08,Diamond Creek,2021-09-21,Calcium,78.0,mg/L,38.486057,-96.691025,2021
EPA_R7_WQX-RSTIP10,Little Arkansas River,2021-05-05,Sodium,80.3,mg/L,37.722646,-97.358462,2021
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2021-12-13,Specific conductance,598.0,umho/cm,39.980149,-97.003893,2021
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2021-11-01,Ammonia-nitrogen,0.533,mg/L,39.980149,-97.003893,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-09-21,Nitrate,0.02,mg/L,38.43461,-96.54928,2021
KICKAPOO07-DH.2019.WQ 05,DH.2019.WQ 05 Dam,2021-11-29,Total Kjeldahl nitrogen,0.58,mg/L,39.66022,-95.64458,2021
EPA_R7_WQX-RSTIP04,Saline River,2021-05-04,Fipronil Sulfide,0.05,ug/L,38.877043,-97.52317,2021
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2021-07-01,Nitrate + Nitrite,1.12,mg/L,39.992569,-97.931967,2021
KICKAPOO07-DH.2019.WQ 11,DH.2019.WQ 11 Falconnorth,2021-11-29,Total Coliform,1130.0,MPN/100mL,39.683102,-95.67641,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-04,Aldrin,0.1,ug/L,38.10035,-98.509398,2021
EPA_R7_WQX-RSTIP02,Sevenmile Creek,2021-05-04,Heptachlor,0.1,ug/L,39.149088,-96.718446,2021
EPA_R7_WQX-RSTIP09,Doyle Creek,2021-05-05,Triclosan,0.1,ug/L,38.163689,-97.097927,2021
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2021-03-09,Nitrate + Nitrite,1.87,mg/L,39.980149,-97.003893,2021
EPA_R7_WQX-RSTIP04,Saline River,2021-05-04,Malathion,0.1,ug/L,38.877043,-97.52317,2021
EPA_R7_WQX-RSTIP08,Diamond Creek,2021-05-18,Nickel,20.0,ug/L,38.486057,-96.691025,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-18,Propachlor ESA,0.05,ug/L,38.43461,-96.54928,2021
EPA_R7_WQX-RSTIP09,Doyle Creek,2021-05-05,Endrin ketone,0.1,ug/L,38.163689,-97.097927,2021
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2021-09-28,Turbidity,3.5,NTU,39.2658,-95.8864,2021
EPA_R7_WQX-RSTIP09,Doyle Creek,2021-05-18,"p,p'-Methoxychlor",0.02,ug/L,38.163689,-97.097927,2021
KICKAPOO07-DH.2019.WQ 12,DH.2019.WQ 12 Falconsouth,2021-11-22,Iron,0.54,mg/L,39.67315,-95.67643,2021
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2021-08-19,Fluoride,0.31,mg/L,39.2658,-95.8864,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-18,p-Nonylphenol,0.02,ug/L,38.43461,-96.54928,2021
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2021-06-10,Atrazine,0.64,ug/L,39.992569,-97.931967,2021
EPA_R7_WQX-RSTIP09,Doyle Creek,2021-05-18,Fipronil Sulfide,0.05,ug/L,38.163689,-97.097927,2021
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2021-10-19,Turbidity,13.0,NTU,39.2658,-95.8864,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-05,Manganese,30.0,ug/L,38.43461,-96.54928,2021
NARS_WQX-NWC_KS-10102,NWC_KS-10102,2021-06-14,Organic carbon,17.8,mg/L,38.07983,-98.06508,2021
EPA_R7_WQX-RSTIP10,Little Arkansas River,2021-09-21,Cadmium,3.0,ug/L,37.722646,-97.358462,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-05,Nitrate,0.02,mg/L,38.43461,-96.54928,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-18,Fipronil,0.05,ug/L,38.43461,-96.54928,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-18,Endrin ketone,0.02,ug/L,38.43461,-96.54928,2021
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2021-09-22,Iron,0.95,mg/L,39.3758,-95.9183,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-05,"p,p'-DDT",0.1,ug/L,38.43461,-96.54928,2021
KICKAPOO07-DH.2019.WQ 19,DH.2019.WQ 19 CoyoteK20,2021-11-22,Alkalinity,98.0,mg/L,39.6682,-95.71403,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-05,.gama.-Hexachlorocyclohexane,0.1,ug/L,38.43461,-96.54928,2021
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2021-08-26,Total suspended solids,24.0,mg/L,39.2658,-95.8864,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-09-22,Nitrite,0.01,mg/L,38.10035,-98.509398,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-17,"1,2-Dibromo-3-chloropropane",0.1,ug/L,38.10035,-98.509398,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-05,Antimony,50.0,ug/L,38.43461,-96.54928,2021
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2021-09-28,Kjeldahl nitrogen,0.59,mg/L,39.3758,-95.9183,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-09-22,Lead,50.0,ug/L,38.10035,-98.509398,2021
EPA_R7_WQX-RSTIP08,Diamond Creek,2021-05-05,Atrazine,0.1,ug/L,38.486057,-96.691025,2021
NARS_WQX-NWC_KS-10139,NWC_KS-10139,2021-07-11,Ammonia,0.037,mg/L,37.014863,-99.463072,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-17,Tebuthiuron,0.05,ug/L,38.10035,-98.509398,2021
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2021-10-05,Boron,0.065,mg/L,39.3758,-95.9183,2021
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2021-08-31,Specific conductance,630.0,umho/cm,39.2658,-95.8864,2021
EPA_R7_WQX-RSTIP09,Doyle Creek,2021-05-05,Cadmium,3.0,ug/L,38.163689,-97.097927,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-04,Dimethenamid,0.1,ug/L,38.10035,-98.509398,2021
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2021-08-04,Sulfate,111.0,mg/L,39.992569,-97.931967,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-04,Testosterone,2.5,ug/L,38.10035,-98.509398,2021
EPA_R7_WQX-RSTIP03,Fancy Creek,2021-09-21,Thallium,50.0,ug/L,39.472247,-96.832223,2021
EPA_R7_WQX-RSTIP03,Fancy Creek,2021-05-17,p-Nonylphenol,0.02,ug/L,39.472247,-96.832223,2021
EPA_R7_WQX-RSTIP03,Fancy Creek,2021-05-17,Atrazine,3.4,ug/L,39.472247,-96.832223,2021
EPA_R7_WQX-RSTIP09,Doyle Creek,2021-05-18,.gama.-Hexachlorocyclohexane,0.02,ug/L,38.163689,-97.097927,2021
EPA_R7_WQX-RSTIP03,Fancy Creek,2021-05-04,Ethoprop,0.1,ug/L,39.472247,-96.832223,2021
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2021-11-08,Velocity-discharge,118.0,cfs,39.992569,-97.931967,2021
PRAIRIEBAND-LSCO3,Little Soldier Creek #3,2021-08-31,"Total Phosphorus, mixed forms",0.079,mg/L,39.3225,-95.7758,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-18,Cadmium,3.0,ug/L,38.43461,-96.54928,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-09-21,Selenium,50.0,ug/L,38.43461,-96.54928,2021
EPA_R7_WQX-RSTIP03,Fancy Creek,2021-05-04,Chloride,18.5,mg/L,39.472247,-96.832223,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-05,Warfarin,0.05,ug/L,38.43461,-96.54928,2021
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2021-07-14,Total suspended solids,30.7,mg/L,39.980149,-97.003893,2021
11NPSWRD_WQX-HTLN_TAPR_MID23,TAPR Middle Site 23,2021-09-08,Dissolved oxygen (DO),8.51,mg/L,38.442144,-96.594618,2021
EPA_R7_WQX-RSTIP08,Diamond Creek,2021-09-21,Sodium,11.2,mg/L,38.486057,-96.691025,2021
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2021-08-19,Fluoride,0.3,mg/L,39.3758,-95.9183,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-18,Progestrone***retired***use Progesterone,1.0,ug/L,38.43461,-96.54928,2021
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2021-09-06,Velocity-discharge,142.0,cfs,39.980149,-97.003893,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-18,Endosulfan sulfate,0.02,ug/L,38.43461,-96.54928,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-18,Pendimethalin,0.02,ug/L,38.43461,-96.54928,2021
EPA_R7_WQX-RSTIP10,Little Arkansas River,2021-05-05,Nickel,20.0,ug/L,37.722646,-97.358462,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-04,"2,4-D",0.058,ug/L,38.10035,-98.509398,2021
NARS_WQX-NWC_KS-10143,NWC_KS-10143,2021-07-16,Organic carbon,8.88,mg/L,37.787233,-95.967877,2021
EPA_R7_WQX-RSTIP09,Doyle Creek,2021-05-18,Antimony,50.0,ug/L,38.163689,-97.097927,2021
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2021-09-22,Fluoride,0.3,mg/L,39.2658,-95.8864,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-04,"1,2-Dibromo-3-chloropropane",0.1,ug/L,38.10035,-98.509398,2021
EPA_R7_WQX-RSTIP09,Doyle Creek,2021-05-18,Tris(2-butoxyethyl) phosphate,0.04,ug/L,38.163689,-97.097927,2021
EPA_R7_WQX-RSTIP02,Sevenmile Creek,2021-05-04,Pentachlorophenol,0.05,ug/L,39.149088,-96.718446,2021
EPA_R7_WQX-RSTIP03,Fancy Creek,2021-05-04,"p,p'-DDD",0.1,ug/L,39.472247,-96.832223,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-05,Zinc,25.0,ug/L,38.43461,-96.54928,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-17,Trifluralin,0.02,ug/L,38.10035,-98.509398,2021
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2021-05-06,Dissolved oxygen (DO),9.3,mg/L,39.992569,-97.931967,2021
EPA_R7_WQX-RSTIP09,Doyle Creek,2021-05-05,Barium,64.0,ug/L,38.163689,-97.097927,2021
EPA_R7_WQX-RSTIP09,Doyle Creek,2021-05-05,Antimony,50.0,ug/L,38.163689,-97.097927,2021
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2021-09-28,Strontium,1.2,mg/L,39.2658,-95.8864,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-05,Trifluralin,0.1,ug/L,38.43461,-96.54928,2021
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2021-08-04,Chloride,41.5,mg/L,39.992569,-97.931967,2021
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2021-10-19,Iron,0.71,mg/L,39.3758,-95.9183,2021
EPA_R7_WQX-RSTIP02,Sevenmile Creek,2021-05-17,Benz[a]anthracene,0.2,ug/L,39.149088,-96.718446,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-18,Fluorene,0.2,ug/L,38.43461,-96.54928,2021
EPA_R7_WQX-RSTIP03,Fancy Creek,2021-05-04,Hexachloroethane,0.1,ug/L,39.472247,-96.832223,2021
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2021-12-13,"Total Phosphorus, mixed forms",0.279,mg/L,39.980149,-97.003893,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-18,Estrone,1.0,ug/L,38.43461,-96.54928,2021
EPA_R7_WQX-RSTIP02,Sevenmile Creek,2021-05-04,Metolachlor,0.05,ug/L,39.149088,-96.718446,2021
EPA_R7_WQX-RSTIP03,Fancy Creek,2021-05-17,Malathion,0.1,ug/L,39.472247,-96.832223,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-17,Propanil,0.02,ug/L,38.10035,-98.509398,2021
KICKAPOO07-DH.2019.WQ 10,DH.2019.WQ 10 Tributary130th,2021-11-16,Total Kjeldahl nitrogen,1.0,mg/L,39.69381,-95.65783,2021
EPA_R7_WQX-RSTIP10,Little Arkansas River,2021-05-05,Thiabendazole,0.1,ug/L,37.722646,-97.358462,2021
11NPSWRD_WQX-HTLN_TAPR_MID01,TAPR Middle Site 01,2021-09-07,Turbidity,1.07176,FNU,38.438094,-96.557908,2021
EPA_R7_WQX-RSTIP08,Diamond Creek,2021-05-05,Titanium,20.0,ug/L,38.486057,-96.691025,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-09-21,Nickel,20.0,ug/L,38.43461,-96.54928,2021
CNA-NCR-Canton,Canton - North Canadian River Site,2021-10-27,Dissolved oxygen (DO),9.1,mg/L,39.12805556,-98.675,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-18,Malathion,0.1,ug/L,38.43461,-96.54928,2021
EPA_R7_WQX-RSTIP09,Doyle Creek,2021-05-05,"p,p'-DDD",0.1,ug/L,38.163689,-97.097927,2021
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2021-10-11,Specific conductance,625.0,umho/cm,39.980149,-97.003893,2021
EPA_R7_WQX-RSTIP10,Little Arkansas River,2021-09-21,Silver,25.0,ug/L,37.722646,-97.358462,2021
KICKAPOO07-DH.2019.WQ 08,DH.2019.WQ 08 Squaw160th,2021-11-29,Conductivity,610.0,umho/cm,39.73976,-95.66889,2021
EPA_R7_WQX-RSTIP10,Little Arkansas River,2021-09-21,Barium,216.0,ug/L,37.722646,-97.358462,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-04,"2,4-Dichlorophenol",0.1,ug/L,38.10035,-98.509398,2021
EPA_R7_WQX-RSTIP09,Doyle Creek,2021-05-05,"2,4-Dichlorophenol",0.1,ug/L,38.163689,-97.097927,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-05,Acetochlor ESA,0.2,ug/L,38.43461,-96.54928,2021
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2021-01-11,Magnesium,11.0,mg/L,39.980149,-97.003893,2021
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2021-09-01,Velocity-discharge,84.5,cfs,39.992569,-97.931967,2021
KICKAPOO07-DH.2019.WQ 12,DH.2019.WQ 12 Falconsouth,2021-11-22,Calcium,54.0,mg/L,39.67315,-95.67643,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-09-22,Selenium,50.0,ug/L,38.10035,-98.509398,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-05,Cobalt,10.0,ug/L,38.43461,-96.54928,2021
EPA_R7_WQX-RSTIP09,Doyle Creek,2021-05-05,Beryllium,3.0,ug/L,38.163689,-97.097927,2021
EPA_R7_WQX-RSTIP10,Little Arkansas River,2021-05-05,Cadmium,3.0,ug/L,37.722646,-97.358462,2021
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2021-10-05,Magnesium,27.0,mg/L,39.3758,-95.9183,2021
EPA_R7_WQX-RSTIP10,Little Arkansas River,2021-09-21,Iron,5900.0,ug/L,37.722646,-97.358462,2021
EPA_R7_WQX-RSTIP02,Sevenmile Creek,2021-05-04,2-Methylnaphthalene,0.1,ug/L,39.149088,-96.718446,2021
EPA_R7_WQX-RSTIP02,Sevenmile Creek,2021-05-04,Propachlor ESA,0.05,ug/L,39.149088,-96.718446,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-09-22,Potassium,11.7,mg/L,38.10035,-98.509398,2021
EPA_R7_WQX-RSTIP09,Doyle Creek,2021-05-05,Isophorone,0.1,ug/L,38.163689,-97.097927,2021
EPA_R7_WQX-RSTIP08,Diamond Creek,2021-05-18,BDE-003,0.02,ug/L,38.486057,-96.691025,2021
EPA_R7_WQX-RSTIP02,Sevenmile Creek,2021-05-04,Manganese,24.0,ug/L,39.149088,-96.718446,2021
PRAIRIEBAND-LSCO3,Little Soldier Creek #3,2021-07-29,Zinc,0.0071,mg/L,39.3225,-95.7758,2021
EPA_R7_WQX-RSTIP09,Doyle Creek,2021-05-18,"Indeno[1,2,3-cd]pyrene",0.4,ug/L,38.163689,-97.097927,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-05,2-Methylnaphthalene,0.1,ug/L,38.43461,-96.54928,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-17,.delta.-Hexachlorocyclohexane,0.02,ug/L,38.10035,-98.509398,2021
EPA_R7_WQX-RSTIP07,Fox Creek,2021-05-05,.delta.-Hexachlorocyclohexane,0.1,ug/L,38.43461,-96.54928,2021
EPA_R7_WQX-RSTIP05,Rattlesnake Creek,2021-05-04,Dieldrin,0.1,ug/L,38.10035,-98.509398,2021
EPA_R7_WQX-RSTIP02,Sevenmile Creek,2021-05-17,Malaoxon,0.05,ug/L,39.149088,-96.718446,2021
EPA_R7_WQX-RSTIP02,Sevenmile Creek,2021-05-17,Naproxen,0.1,ug/L,39.149088,-96.718446,2021
EPA_R7_WQX-RSTIP09,Doyle Creek,2021-05-18,Fluorene,0.2,ug/L,38.163689,-97.097927,2021
EPA_R7_WQX-RSTIP02,Sevenmile Creek,2021-05-04,Atrazine,0.05,ug/L,39.149088,-96.718446,2021
KICKAPOO07-DH.2019.WQ 19,DH.2019.WQ 19 CoyoteK20,2021-11-29,Magnesium,8.6,mg/L,39.6682,-95.71403,2021
KICKAPOO07-DH.2019.WQ 05,DH.2019.WQ 05 Dam,2021-11-29,Manganese,0.15,mg/L,39.66022,-95.64458,2021
EPA_R7_WQX-RSTIP08,Diamond Creek,2021-05-18,"1,2-Dibromo-3-chloropropane",0.1,ug/L,38.486057,-96.691025,2021
EPA_R7_WQX-RSTIP09,Doyle Creek,2021-05-05,Chlorpyrifos,0.1,ug/L,38.163689,-97.097927,2021
EPA_R7_WQX-RSTIP10,Little Arkansas River,2021-05-05,.gama.-Hexachlorocyclohexane,0.1,ug/L,37.722646,-97.358462,2021
EPA_R7_WQX-RSTIP03,Fancy Creek,2021-05-04,Propanil,0.1,ug/L,39.472247,-96.832223,2021
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2021-10-13,Total suspended solids,30.0,mg/L,39.2658,-95.8864,2021
EPA_R7_WQX-RSTIP08,Diamond Creek,2021-05-05,Fipronil Desulfinyl,0.05,ug/L,38.486057,-96.691025,2021
EPA_R7_WQX-RSTIP03,Fancy Creek,2021-05-04,Arsenic,25.0,ug/L,39.472247,-96.832223,2021
